,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/21a-chiswick-pl-cherrybrook-nsw-2126-13653206,"21a Chiswick Pl, Cherrybrook",3,2,1,394m2,$1.10M,$1.20M,$575/w,$650/w,House 1995 139m2 394m2 Residential - A 2/862187 ,11 May 2018 Sold $1.10M,04 Apr 2018 Listed for Sale UNDER CONTRACT,20 Apr 2015 Sold $950k,139m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-glenoak-way-cherrybrook-nsw-2126-4300972,"2 Glenoak Way, Cherrybrook",4,2,2,502m2,$1.30M,$1.40M,$650/w,$750/w,House 2004 502m2 Residence Residential - A 3/285545 ,11 May 2018 Sold $1.33M,22 Feb 2013 Sold $750k,28 Jan 2004 Sold $572k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-keith-ct-cherrybrook-nsw-2126-12816397,"8 Keith Ct, Cherrybrook",5,3,2,1047m2,$1.60M,$1.80M,$500/w,$575/w,House 1987 278m2 1047m2 Residential - A 6919/DP731936 ,10 May 2018 Sold $1.72M,06 Mar 2018 Listed for Sale For Sale,,278m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/5-keighran-pl-cherrybrook-nsw-2126-13622716,"5 Keighran Pl, Cherrybrook",5,2,2,746m2,$1.60M,$1.80M,$575/w,$650/w,House 1985 256m2 746m2 Residential - A 6924/731936 ,07 May 2018 Sold $1.52M,"21 Feb 2018 Listed for Sale $1,535,000",20 Jul 1998 Sold $375k,256m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/49-bowerman-pl-cherrybrook-nsw-2126-12845646,"49 Bowerman Pl, Cherrybrook",3,2,2,758m2,$1.30M,$1.40M,$650/w,$750/w,House 1985 137m2 758m2 Residential - A 29/262719 ,04 May 2018 Sold $1.30M,06 Mar 2018 Listed for Sale SOLD,25 Aug 1997 Sold $280k,137m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-beahan-pl-cherrybrook-nsw-2126-3679204,"7 Beahan Pl, Cherrybrook",5,2,2,1035m2,$1.30M,$1.40M,$575/w,$650/w,House 1985 300m2 1035m2 Residence Residential - A 1325/261344 ,04 May 2018 Sold $1.35M,08 Nov 2017 Listed for Sale FOR SALE - SERIOUS SELLERS,28 Jul 2004 Sold $632k,300m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-worthing-pl-cherrybrook-nsw-2126-13158892,"15 Worthing Pl, Cherrybrook",4,2,1,964m2,$1.50M,$1.60M,$650/w,$750/w,House 1979 964m2 Residential - A 1903/DP263541 ,01 May 2018 Sold $1.69M,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/11-ridgeview-way-cherrybrook-nsw-2126-13773001,"11 Ridgeview Way, Cherrybrook",4,2,2,454m2,$1.20M,$1.30M,$650/w,$750/w,House 1995 180m2 454m2 Residential - A 21/270117 ,01 May 2018 Sold ,26 May 1997 Sold $290k,,180m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12-forester-cres-cherrybrook-nsw-2126-12274786,"12 Forester Cres, Cherrybrook",5,2,3,753m2,$1.50M,$1.60M,$750/w,$850/w,House 1988 216m2 753m2 Residential - A 8203/DP749504 ,30 Apr 2018 Sold $1.50M,"06 Sep 2017 Listed for Sale $1,550,000",24 Jun 1988 Sold $220k,216m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/57-county-dr-cherrybrook-nsw-2126-13348628,"57 County Dr, Cherrybrook",5,2,2,781m2,$1.30M,$1.40M,$750/w,$850/w,House 1990 191m2 781m2 Residence Residential - A 1/809168 ,05 Nov 2019 Listed for Rent LEASED,27 Apr 2018 Sold $1.60M,19 Apr 2018 Listed for Rent CONTACT AGENT,191m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/17-rossian-pl-cherrybrook-nsw-2126-2353743,"17 Rossian Pl, Cherrybrook",4,3,2,734m2,$1.60M,$1.80M,$650/w,$750/w,House 1985 265m2 734m2 Residential - A 20/713864 ,27 Apr 2018 Sold $1.70M,06 Mar 2018 Listed for Sale SOLD,24 Oct 2006 Sold $630k,265m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/60-kentia-pde-cherrybrook-nsw-2126-4064417,"60 Kentia Pde, Cherrybrook",4,3,2,929m2,$1.50M,$1.60M,$650/w,$750/w,House 1990 249m2 929m2 Residence Residential - A 7604/736851 ,27 Apr 2018 Sold $1.50M,"06 Mar 2018 Listed for Sale $1,495,000",12 Dec 2008 Sold $770k,249m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/37-tamarisk-cres-cherrybrook-nsw-2126-12855484,"37 Tamarisk Cres, Cherrybrook",4,2,1,735m2,$1.40M,$1.50M,$650/w,$750/w,House 1990 204m2 735m2 Residential - A 310/DP263704 ,23 Apr 2018 Sold $1.47M,23 Feb 1989 Sold $335k,04 Aug 1988 Sold $275k,204m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/76-franklin-rd-cherrybrook-nsw-2126-12971903,"76 Franklin Rd, Cherrybrook",4,2,2,762m2,$1.50M,$1.60M,$750/w,$850/w,House 1996 220m2 762m2 Residential - A 17/DP856051 ,20 Apr 2018 Sold $1.45M,06 Mar 2018 Listed for Sale SOLD,16 Nov 2015 Sold $930k,220m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-oliver-way-cherrybrook-nsw-2126-3352205,"4 Oliver Way, Cherrybrook",5,3,3,528m2,$1.80M,$2.00M,$1100/w,$1250/w,House 2007 222m2 528m2 Vacant Land Residential - A 3/270310 ,20 Feb 2020 Listed for Rent $1150.00 per week,08 Feb 2019 Listed for Rent $1250 per week,20 Apr 2018 Sold $2.15M,222m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/38-torrens-pl-cherrybrook-nsw-2126-13405017,"38 Torrens Pl, Cherrybrook",4,2,2,717m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 717m2 Residential - A 110/262282 ,19 Apr 2018 Sold $1.14M,07 Feb 2018 Listed for Sale CONTACT AGENT,12 Jul 1994 Sold $208k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/43-casuarina-dr-cherrybrook-nsw-2126-12764803,"43 Casuarina Dr, Cherrybrook",4,3,2,739m2,$1.50M,$1.60M,$650/w,$750/w,House 1984 739m2 Residential - A 9/DP263712 ,18 Apr 2018 Sold ,27 Jul 1988 Sold $240k,01 Jun 1984 Sold $50k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/14-tamarisk-cres-cherrybrook-nsw-2126-13809514,"14 Tamarisk Cres, Cherrybrook",5,3,2,784m2,$1.60M,$1.80M,$650/w,$750/w,House 1985 784m2 Residential - A 2523/261677 ,13 Apr 2018 Sold $1.75M,10 Jul 1998 Sold $393k,23 Aug 1985 Sold $58k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/49-yanderra-gr-cherrybrook-nsw-2126-13162017,"49 Yanderra Gr, Cherrybrook",4,2,2,803m2,$1.40M,$1.50M,$650/w,$750/w,House 1970 205m2 803m2 Residential - A 231/DP259428 ,11 Apr 2018 Sold $1.49M,30 Mar 1983 Sold $125k,,205m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/39-wisteria-cres-cherrybrook-nsw-2126-13538870,"39 Wisteria Cres, Cherrybrook",3,2,2,814m2,$1.00M,$1.10M,$575/w,$650/w,House 1997 814m2 Residential - A 27/712168 ,10 Apr 2018 Sold $1.00M,15 Nov 2017 Listed for Rent Contact agent,27 Jun 1997 Sold $264k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-woodgrove-ave-cherrybrook-nsw-2126-2513242,"15 Woodgrove Ave, Cherrybrook",5,3,2,751m2,$1.60M,$1.80M,$750/w,$850/w,House 1988 195m2 751m2 Residential - A 265/802115 ,09 Apr 2018 Sold $1.69M,22 Nov 2007 Sold $730k,28 Aug 1991 Sold $285k,195m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-woodglen-pl-cherrybrook-nsw-2126-5904223,"10 Woodglen Pl, Cherrybrook",4,2,2,832m2,$1.50M,$1.60M,$750/w,$850/w,House 1991 219m2 832m2 Residence Residential - A 8708/739220 ,09 Apr 2018 Sold $1.44M,16 Jun 2010 Sold $815k,20 Dec 1991 Sold $295k,219m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/30-francis-greenway-dr-cherrybrook-nsw-2126-13019616,"30 Francis Greenway Dr, Cherrybrook",4,2,2,1125m2,$1.30M,$1.40M,$575/w,$650/w,House 1983 160m2 1125m2 Residential - A 141/259144 ,06 Apr 2018 Sold $1.13M,30 Nov 2017 Listed for Sale UNDER CONTRACT,11 May 2015 Sold $1.04M,160m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/24-shepherds-dr-cherrybrook-nsw-2126-13933171,"24 Shepherds Dr, Cherrybrook",5,3,2,760m2,$1.60M,$1.80M,$750/w,$850/w,House 1997 265m2 760m2 Residential - A 202/DP1091649 ,06 Apr 2018 Sold $1.51M,29 Jan 2018 Listed for Sale Auction Thurs 22nd Feb,,265m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-camellia-ct-cherrybrook-nsw-2126-13046967,"4 Camellia Ct, Cherrybrook",5,2,2,999m2,$1.30M,$1.40M,$650/w,$750/w,House 1985 191m2 999m2 Residential - A 2233/261673 ,29 Mar 2018 Sold $1.23M,"04 Sep 2017 Listed for Sale $1,349,000",28 Jan 1994 Sold $238k,191m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-melissa-pl-cherrybrook-nsw-2126-4512492,"7 Melissa Pl, Cherrybrook",4,2,2,794m2,$1.50M,$1.60M,$850/w,$950/w,House 1991 176m2 794m2 Residence Residential - A 6206/714074 ,28 Mar 2018 Sold $1.38M,13 Dec 2016 Sold $1.41M,09 Aug 2002 Sold $580k,176m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-northcott-way-cherrybrook-nsw-2126-4548555,"10 Northcott Way, Cherrybrook",3,2,2,431m2,$1.10M,$1.20M,$575/w,$650/w,House 1996 120m2 431m2 Residence Residential - A 46/858122 ,28 Mar 2018 Sold $1.15M,06 Feb 2018 Listed for Sale UNDER CONTRACT,07 May 2002 Sold $370k,120m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-forest-cl-cherrybrook-nsw-2126-5829700,"15 Forest Cl, Cherrybrook",4,2,4,650m2,$1.00M,$1.10M,$750/w,$850/w,House 1995 260m2 650m2 Residence Residential - A 10/868034 ,28 Mar 2018 Sold $73k,09 Jun 2016 Sold $68k,06 Aug 2014 Sold $455k,260m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-cape-pl-cherrybrook-nsw-2126-12310577,"6 Cape Pl, Cherrybrook",5,3,2,766m2,$1.60M,$1.80M,$500/w,$575/w,House 1983 766m2 Residential - A 338/DP262617 ,26 Mar 2018 Sold $1.55M,06 May 1983 Sold $145k,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12-wyllie-pl-cherrybrook-nsw-2126-2564521,"12 Wyllie Pl, Cherrybrook",4,3,2,770m2,$1.60M,$1.80M,$650/w,$750/w,House 1985 244m2 770m2 Residential - A 6246/714074 ,26 Mar 2018 Sold $1.64M,14 Mar 2008 Sold $755k,27 Jun 1985 Sold $55k,244m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-hampshire-ct-cherrybrook-nsw-2126-2446861,"2 Hampshire Ct, Cherrybrook",4,3,2,465m2,$1.50M,$1.60M,$650/w,$750/w,House 1997 465m2 Residence Residential - A 2/285299 ,21 Mar 2018 Sold $1.60M,07 Jun 2007 Sold $618k,02 Dec 2002 Sold $575k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/9-featherwood-ave-cherrybrook-nsw-2126-2367594,"9 Featherwood Ave, Cherrybrook",4,3,2,749m2,$1.60M,$1.80M,$500/w,$575/w,House 1985 222m2 749m2 Residential - A 16/717822 ,16 Mar 2018 Sold $1.73M,29 Nov 2006 Sold $659k,29 Jan 1993 Sold $343k,222m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/18-mckinley-pl-cherrybrook-nsw-2126-13233938,"18 Mckinley Pl, Cherrybrook",3,3,1,739m2,$1.40M,$1.50M,$575/w,$650/w,House 1986 282m2 739m2 Residential - A 5704/711788 ,15 Mar 2018 Sold $1.47M,19 Mar 1993 Sold $315k,30 Apr 1985 Sold $43k,282m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-highgate-pl-cherrybrook-nsw-2126-13123937,"2 Highgate Pl, Cherrybrook",4,2,2,,$1.40M,$1.71M,,,House 1994 Residential - A ,14 Mar 2018 Sold $1.45M,"05 Dec 2017 Listed for Sale Vicinity of $1,500,000",,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-roslyn-pl-cherrybrook-nsw-2126-19257778,"15 Roslyn Pl, Cherrybrook",4,2,2,599m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 173m2 599m2 Residential - A 30/DP842109 ,14 Mar 2018 Sold $1.45M,,,173m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/1-greywood-st-cherrybrook-nsw-2126-14802319,"1 Greywood St, Cherrybrook",2,1,1,785m2,$1.50M,$1.60M,$650/w,$750/w,House 2001 785m2 Residential - A 131/DP806547 ,13 Mar 2018 Sold $1.31M,06 Feb 2018 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/78-hancock-dr-cherrybrook-nsw-2126-12937467,"78 Hancock Dr, Cherrybrook",5,2,2,789m2,$1.50M,$1.60M,$750/w,$850/w,House 2000 164m2 789m2 Residential - A 7427/736848 ,12 Mar 2018 Sold $1.46M,06 Mar 2018 Listed for Sale Just Listed,20 Apr 2015 Sold $1.25M,164m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/49-pogson-dr-cherrybrook-nsw-2126-4389232,"49 Pogson Dr, Cherrybrook",5,4,2,741m2,$1.60M,$1.80M,$500/w,$575/w,House 1980 741m2 Residence Residential - A 2350/261157 ,09 Mar 2018 Sold $1.80M,"09 Nov 2017 Listed for Sale $1,825,000 - $1,875,000",08 Jan 2017 Sold $1.80M,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/37-kenburn-ave-cherrybrook-nsw-2126-13228172,"37 Kenburn Ave, Cherrybrook",4,2,2,738m2,$1.40M,$1.50M,$750/w,$850/w,House 1983 738m2 Residential - A 2414/DP264640 ,05 Mar 2018 Sold $1.12M,16 Apr 1987 Sold $169k,20 Sep 1985 Sold $143k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/18-elderberry-pl-cherrybrook-nsw-2126-12980644,"18 Elderberry Pl, Cherrybrook",4,2,2,1303m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 231m2 1303m2 Residential - A 28/261255 ,26 Feb 2018 Sold $1.42M,24 Oct 2016 Sold $126k,17 Dec 1998 Sold $425k,231m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/36-gumnut-rd-cherrybrook-nsw-2126-13372571,"36 Gumnut Rd, Cherrybrook",5,3,2,1061m2,$1.60M,$1.80M,$350/w,$425/w,House 1986 245m2 1061m2 Residential - A 4114/264356 ,19 Feb 2018 Sold $1.57M,12 Aug 1994 Sold $293k,01 Dec 1987 Sold $200k,245m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-mccusker-cres-cherrybrook-nsw-2126-4743384,"4 Mccusker Cres, Cherrybrook",4,2,2,500m2,$1.50M,$1.60M,$750/w,$850/w,House 2000 500m2 Residential - A 1035/882677 ,19 Feb 2018 Sold $1.53M,14 Sep 2017 Listed for Sale For Sale,05 May 2000 Sold $437k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/62a-franklin-rd-cherrybrook-nsw-2126-12693720,"62a Franklin Rd, Cherrybrook",3,2,2,399m2,$1.20M,$1.30M,$575/w,$650/w,House 1996 399m2 Residential - A 3/863153 ,14 Feb 2018 Sold $1.20M,23 May 1997 Sold $268k,26 Nov 1996 Sold $140k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/39-tallowwood-ave-cherrybrook-nsw-2126-13071447,"39 Tallowwood Ave, Cherrybrook",4,1,2,748m2,$1.80M,$2.00M,$650/w,$750/w,House 1980 250m2 748m2 Residential - A 4111/264356 ,08 Feb 2018 Sold $1.95M,26 Apr 2017 Listed for Sale Contact Agent,05 Sep 2016 Listed for Sale Expressions Of Interest,250m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/77-darlington-dr-cherrybrook-nsw-2126-4743751,"77 Darlington Dr, Cherrybrook",4,2,2,502m2,$1.50M,$1.60M,$650/w,$750/w,House 2000 203m2 502m2 Residential - A 2019/1007467 ,08 Feb 2018 Sold $1.58M,"05 Oct 2017 Listed for Sale $1,490,000-$1,600,000",11 Oct 2000 Sold $457k,203m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/1-63-darlington-dr-cherrybrook-nsw-2126-11019753,"1/63 Darlington Dr, Cherrybrook",3,3,2,966m2,$1.30M,$1.40M,$650/w,$750/w,House 1992 193m2 966m2 Residential - A 1/SP40955 ,05 Feb 2018 Sold $1.41M,29 Nov 2017 Listed for Sale Express Sale - Good Value,14 Jul 2015 Sold $1.20M,193m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/82-hancock-dr-cherrybrook-nsw-2126-12382826,"82 Hancock Dr, Cherrybrook",4,3,2,747m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 230m2 747m2 Residential - A 7429/736848 ,05 Feb 2018 Sold $600k,28 Jun 1996 Sold $317k,14 May 1993 Sold $280k,230m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-burrawang-st-cherrybrook-nsw-2126-12890050,"8 Burrawang St, Cherrybrook",4,2,2,741m2,$1.50M,$1.60M,$650/w,$750/w,House 1984 741m2 Residential - A 3743/DP703690 ,02 Feb 2018 Sold $1.52M,28 Nov 2017 Listed for Sale AUCTION,24 Nov 2017 Listed for Sale AUCTION,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/32-torrens-pl-cherrybrook-nsw-2126-4396392,"32 Torrens Pl, Cherrybrook",3,2,2,683m2,$1.20M,$1.30M,$750/w,$850/w,House 1982 151m2 683m2 Residence Residential - A 106/262282 ,30 Jan 2018 Sold $1.25M,09 Nov 2017 Listed for Sale For Sale,26 May 2003 Sold $510k,151m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-barry-pl-cherrybrook-nsw-2126-9207028,"15 Barry Pl, Cherrybrook",6,5,3,791m2,$1.80M,$2.00M,$750/w,$850/w,House 1990 313m2 791m2 Residence Residential - A 722/260293 ,30 Jan 2018 Sold $2.00M,15 Dec 2010 Sold $990k,03 Sep 2010 Sold $990k,313m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/18-beechwood-pde-cherrybrook-nsw-2126-13379716,"18 Beechwood Pde, Cherrybrook",4,1,2,773m2,$1.60M,$1.80M,$575/w,$650/w,House 1986 301m2 773m2 Residential - A 3804/DP264187 ,29 Jan 2018 Sold $1.70M,11 Oct 2017 Listed for Sale OFFERS INVITED,,301m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/5-mirambena-cl-cherrybrook-nsw-2126-13106760,"5 Mirambena Cl, Cherrybrook",4,1,2,746m2,$1.30M,$1.40M,$575/w,$650/w,House 1991 246m2 746m2 Residential - A 10/263546 ,25 Jan 2018 Sold $1.40M,24 Jan 2000 Sold $385k,15 Aug 1991 Sold $310k,246m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-chadley-ct-cherrybrook-nsw-2126-4561113,"10 Chadley Ct, Cherrybrook",4,2,2,1087m2,$1.40M,$1.50M,$650/w,$750/w,House 1984 180m2 1087m2 Residence Residential - A 162/259144 ,25 Jan 2018 Sold $1.38M,05 Sep 2017 Listed for Sale UNDER CONTRACT,12 Feb 2015 Sold $1.20M,180m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/24-forest-cl-cherrybrook-nsw-2126-13234310,"24 Forest Cl, Cherrybrook",4,3,2,544m2,$1.50M,$1.60M,$750/w,$850/w,House 1990 226m2 544m2 Residential - A 21/868034 ,24 Jan 2018 Sold $1.63M,28 Oct 2014 Rented $750,27 Jan 1998 Sold $400k,226m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/124-francis-greenway-dr-cherrybrook-nsw-2126-12671084,"124 Francis Greenway Dr, Cherrybrook",4,3,2,768m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 209m2 768m2 Residential - A 1433/260747 ,09 Feb 2018 Listed for Rent $760,23 Jan 2018 Sold $1.15M,31 May 2017 Listed for Sale CONTACT AGENT,209m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/21-patu-pl-cherrybrook-nsw-2126-4809141,"21 Patu Pl, Cherrybrook",3,2,2,467m2,$1.20M,$1.30M,$650/w,$750/w,House 1995 130m2 467m2 Residential - A 52/841078 ,22 Jan 2018 Sold $1.25M,17 Jan 2007 Sold $500k,25 Jan 2000 Sold $340k,130m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/27-penrose-ave-cherrybrook-nsw-2126-2160779,"27 Penrose Ave, Cherrybrook",5,2,2,708m2,,,$650/w,$750/w,House 1987 708m2 Residence Residential - A 2146/260909 ,19 Jan 2018 Sold $1.65M,"08 Nov 2017 Listed for Sale $1,600,000 - $1,700,000",12 Jul 2005 Sold $650k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-daphne-pl-cherrybrook-nsw-2126-13068839,"15 Daphne Pl, Cherrybrook",5,3,2,772m2,$1.40M,$1.50M,$650/w,$750/w,House 1985 255m2 772m2 Residential - A 10/DP712168 ,18 Jan 2018 Sold $1.37M,28 Sep 2017 Listed for Sale UNDER CONTRACT,,255m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/21-treetops-rd-cherrybrook-nsw-2126-4775611,"21 Treetops Rd, Cherrybrook",4,2,2,602m2,$1.60M,$1.80M,$650/w,$750/w,House 1998 223m2 602m2 Residence Residential - A 1/868034 ,18 Jan 2018 Sold $1.72M,04 Oct 2017 Listed for Sale UNDER CONTRACT,04 May 2009 Sold $750k,223m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/16-boldrewood-pl-cherrybrook-nsw-2126-12791017,"16 Boldrewood Pl, Cherrybrook",4,1,2,987m2,$1.60M,$1.80M,$850/w,$950/w,House 1999 252m2 987m2 Residential - A 9405/841932 ,15 Jan 2018 Sold $1.59M,23 Jun 1998 Sold $235k,,252m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/37-appletree-dr-cherrybrook-nsw-2126-12273435,"37 Appletree Dr, Cherrybrook",4,1,2,1127m2,$1.30M,$1.40M,$850/w,$950/w,House 1980 206m2 1127m2 Residence Residential - A 6/712167 ,12 Jan 2018 Sold $1.36M,12 Sep 2016 Sold ,27 Apr 2012 Sold $792k,206m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/63-tallowwood-ave-cherrybrook-nsw-2126-13203892,"63 Tallowwood Ave, Cherrybrook",4,1,2,756m2,$1.50M,$1.60M,$650/w,$750/w,House 1985 756m2 Residential - A 2436/264640 ,12 Jan 2018 Sold $1.62M,24 Jun 1994 Sold $318k,05 Mar 1985 Sold $145k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/38-carmen-cres-cherrybrook-nsw-2126-13361734,"38 Carmen Cres, Cherrybrook",4,3,2,749m2,$1.50M,$1.60M,$650/w,$750/w,House 1980 749m2 Residential - A 9027/DP749961 ,12 Jan 2018 Sold $1.45M,"15 Aug 2017 Listed for Sale $1,450,000-$1,499,000",11 Dec 1987 Sold $75k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12-cannan-cl-cherrybrook-nsw-2126-13552996,"12 Cannan Cl, Cherrybrook",4,3,2,742m2,$1.80M,$2.00M,$950/w,$1100/w,House 1995 287m2 742m2 Residential - A 111/806547 ,05 Jan 2018 Sold $2.00M,08 Nov 2017 Listed for Sale Just Listed,22 Jan 2015 Sold $1.54M,287m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-trinity-pl-cherrybrook-nsw-2126-4659994,"2 Trinity Pl, Cherrybrook",4,3,2,750m2,$1.60M,$1.80M,$750/w,$850/w,House 1995 750m2 Residence Residential - A 201/739845 ,02 Jan 2018 Sold $1.71M,01 May 2001 Sold $520k,22 Jul 1994 Sold $320k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-appletree-dr-cherrybrook-nsw-2126-4598005,"15 Appletree Dr, Cherrybrook",4,3,2,753m2,$1.40M,$1.50M,$850/w,$950/w,House 1980 191m2 753m2 Residence Residential - A 3058/262435 ,22 Dec 2017 Sold ,26 Oct 2001 Sold $520k,20 Jan 2000 Sold $460k,191m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/5-philip-pl-cherrybrook-nsw-2126-13774208,"5 Philip Pl, Cherrybrook",5,3,2,1089m2,$1.40M,$1.50M,$750/w,$850/w,House 1994 1089m2 Residential - A 26/DP747179 ,21 Dec 2017 Sold $1.25M,08 Aug 2017 Listed for Sale AUCTION,10 Jan 1994 Sold $231k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/128-francis-greenway-dr-cherrybrook-nsw-2126-14347191,"128 Francis Greenway Dr, Cherrybrook",4,2,2,789m2,$1.40M,$1.50M,$425/w,$500/w,House 1980 789m2 Residential - A 1437/DP260747 ,21 Dec 2017 Sold $1.54M,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-hibiscus-pl-cherrybrook-nsw-2126-13815340,"2 Hibiscus Pl, Cherrybrook",4,1,2,827m2,$1.50M,$1.60M,$650/w,$750/w,House 1983 827m2 Residential - A 2618/264652 ,20 Dec 2017 Sold $1.53M,11 Jun 1993 Sold $260k,21 Jun 1984 Sold $131k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/20-tallowwood-ave-cherrybrook-nsw-2126-2130170,"20 Tallowwood Ave, Cherrybrook",4,2,2,773m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 170m2 773m2 Residential - A 28/262427 ,20 Dec 2017 Sold $1.46M,"12 Sep 2017 Listed for Sale Sold Under the Hammer for $1,462,500!",26 Apr 2005 Sold $635k,170m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-mariam-pl-cherrybrook-nsw-2126-12864823,"4 Mariam Pl, Cherrybrook",4,1,2,626m2,$1.60M,$1.80M,$850/w,$950/w,House 1998 626m2 Residential - A 840/DP842324 ,15 Dec 2017 Sold $1.74M,16 Oct 1998 Sold $415k,30 Sep 1994 Sold $185k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-walnut-gr-cherrybrook-nsw-2126-13460428,"15 Walnut Gr, Cherrybrook",4,1,2,1117m2,$1.50M,$1.60M,$650/w,$750/w,House 1985 175m2 1117m2 Residential - A 2556/261677 ,14 Dec 2017 Sold $1.63M,24 Oct 2016 Sold $480k,14 Aug 1998 Sold $370k,175m2
